Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance,Days_Since_Registration,total_orders,completed_orders,total_revenue,avg_order_value,max_order_value,min_order_value,first_order_date,last_order_date,total_items,total_discount_amt,avg_discount_pct,refunded_orders,cancelled_orders,preferred_channel,preferred_category,recency_days,customer_lifespan_days,refund_rate,cancel_rate,revenue_per_item,total_interactions,support_tickets,email_opens,email_clicks,web_visits,app_opens,avg_duration_mins,avg_int_satisfaction,last_interaction_date,preferred_int_channel,days_since_last_interaction,email_ctr
CUST-001436,Patrick,Gonzalez,patrick_gonzalez@gmail.com,668-774-1352,69,Male,31837,751 Pine Ln,Tucson,AZ,85701,USA,2021-07-30,Active,False,False,Email Campaign,7.0,4066,1776,83,67,26675.68,321.39373493975904,534.73,158.67,2022-04-29,2026-04-12,854,303.73,1.3855421686746987,6,6,Online,Clothing,59,1444,0.07228915662650602,0.07228915662650602,31.23615925058548,213,21,40,34,40,19,8.258215962441314,3.1333333333333333,2026-05-30,Phone,11,0.85
CUST-001437,Michelle,Nelson,mnelson@hotmail.com,563-840-5953,41,Female,44410,3969 Cedar St,Tampa,FL,33601,USA,2025-07-23,Inactive,False,True,TV/Print,3.0,82,322,11,8,1037.0,94.27272727272727,125.88,61.04,2022-04-26,2026-02-24,22,0.0,0.0,2,1,Mobile App,Food & Beverage,106,1400,0.18181818181818182,0.09090909090909091,47.13636363636363,25,5,7,4,1,1,8.4,2.0,2026-04-27,Email,44,0.5714
CUST-001438,Benjamin,Allen,ballen@gmail.com,602-872-3248,49,Male,44886,1538 Washington Ln,Los Angeles,CA,90001,USA,2023-04-30,Active,False,True,Email Campaign,7.0,7,1137,1,1,85.35,85.35,85.35,85.35,2026-05-12,2026-05-12,4,0.0,0.0,0,0,Online,Electronics,29,0,0.0,0.0,21.3375,6,0,2,0,2,0,7.0,,2025-09-15,Email,268,0.0
CUST-001439,Alexander,Ward,alexander894@icloud.com,636-519-6395,38,Female,249725,7459 Maple Ave,Oakland,CA,94601,USA,2025-03-01,Active,False,True,In-Store,10.0,9020,466,133,102,46565.87,350.1193233082707,524.8,158.41,2023-01-31,2026-03-27,1397,572.4300000000001,1.2781954887218046,7,7,Online,Health & Beauty,75,1151,0.05263157894736842,0.05263157894736842,33.33276306370795,232,21,50,37,44,20,7.681034482758621,3.5714285714285716,2026-06-02,In-Store,8,0.74
CUST-001440,Katherine,Moore,katherinem@gmail.com,905-922-9582,33,Male,121366,2315 Washington Ave,Oakland,CA,94601,USA,2021-12-14,Active,False,True,Paid Social,8.0,3554,1639,100,76,34061.38,340.61379999999997,516.78,160.11,2022-06-15,2026-04-15,1065,786.83,2.35,11,5,Online,Health & Beauty,56,1400,0.11,0.05,31.98251643192488,70,12,14,14,6,9,7.9,4.111111111111111,2026-06-04,Email,6,1.0
CUST-001441,Katherine,Reed,katherinereed@gmail.com,321-388-6203,53,Male,82841,2484 Main Blvd,Boston,MA,02101,USA,2026-01-22,Inactive,True,True,Organic Search,5.0,28,139,14,10,700.99,50.07071428571429,90.08,24.79,2022-01-21,2025-01-19,17,18.62,3.2142857142857144,1,1,In-Store,Home & Garden,507,1094,0.07142857142857142,0.07142857142857142,41.23470588235294,8,1,1,2,1,1,3.125,3.0,2026-03-12,Web,90,2.0
CUST-001442,Edward,Evans,eevans@hotmail.com,309-334-4026,46,Male,150996,529 Cedar Ln,Tampa,FL,33601,USA,2021-10-31,Active,False,True,Affiliate,7.0,582,1683,38,31,4271.84,112.41684210526316,168.45,57.43,2025-07-23,2026-05-27,118,158.33,3.5526315789473686,1,3,Mobile App,Sports,14,308,0.02631578947368421,0.07894736842105263,36.20203389830509,100,12,26,23,8,7,6.95,4.0,2026-06-10,Social Media,0,0.8846
CUST-001443,Larry,Ward,larryw@outlook.com,998-688-3196,48,Male,164018,8330 Lake Rd,Charlotte,NC,28201,USA,2025-02-22,Active,False,True,Referral,5.0,274,473,36,31,4172.82,115.91166666666666,169.04,45.19,2022-04-22,2026-05-05,130,56.05,1.8055555555555556,3,0,Online,Automotive,36,1474,0.08333333333333333,0.0,32.098615384615385,55,10,14,11,5,3,7.527272727272727,3.3333333333333335,2026-04-25,In-Store,46,0.7857
CUST-001444,Katherine,Mitchell,kmitchell@gmail.com,233-618-1245,57,Male,233559,4521 Washington Ave,Tucson,AZ,85701,USA,2023-10-13,Active,False,False,Email Campaign,4.0,34,971,21,17,1985.69,94.55666666666667,142.28,54.59,2023-05-21,2026-01-26,51,24.919999999999998,1.1904761904761905,3,0,Online,Electronics,135,981,0.14285714285714285,0.0,38.93509803921569,31,4,12,6,2,2,6.032258064516129,2.3333333333333335,2026-03-05,Mobile App,97,0.5
CUST-001445,Janet,Bennett,janetbennett@gmail.com,904-532-8496,33,Male,84203,4143 Washington Dr,Phoenix,AZ,85001,USA,2025-06-12,Inactive,True,True,Organic Search,4.0,13,363,10,8,777.37,77.737,95.16,56.64,2024-07-17,2024-11-24,17,0.0,0.0,1,1,Online,Health & Beauty,563,130,0.1,0.1,45.72764705882353,3,0,1,1,0,0,2.6666666666666665,,2026-05-31,Email,10,1.0
CUST-001446,Maria,Garcia,maria623@yahoo.com,785-808-9784,40,Female,52241,8705 Main Ln,Oklahoma City,OK,73101,USA,2022-05-27,Inactive,False,True,Affiliate,3.0,9,1475,15,9,876.53,58.43533333333333,92.24,41.43,2022-03-11,2024-09-27,20,13.04,1.6666666666666667,2,2,Online,Clothing,621,931,0.13333333333333333,0.13333333333333333,43.826499999999996,2,0,1,0,0,0,4.0,,2025-01-26,Social Media,500,0.0
CUST-001447,Susan,Edwards,susan.edwards@gmail.com,240-771-7347,31,Male,73546,8556 Main Ave,San Francisco,CA,94101,USA,2023-07-13,Active,False,True,Affiliate,9.0,3,1063,4,2,281.98,70.495,122.67,34.44,2023-10-03,2026-05-11,8,0.0,0.0,0,1,Online,Health & Beauty,30,951,0.0,0.25,35.2475,19,1,5,5,3,1,7.7894736842105265,5.0,2026-03-25,Email,77,1.0
CUST-001448,Donna,Cruz,donna_cruz@outlook.com,501-827-1893,44,Female,32792,8570 Maple Dr,Wichita,KS,67201,USA,2021-10-19,Active,True,False,Affiliate,7.0,207,1695,29,23,3385.94,116.75655172413794,165.94,62.49,2024-04-19,2026-04-29,90,29.580000000000002,1.0344827586206897,1,2,Online,Health & Beauty,42,740,0.034482758620689655,0.06896551724137931,37.62155555555556,61,2,15,9,10,6,6.163934426229508,2.5,2026-06-01,In-Store,9,0.6
CUST-001449,Samuel,Edwards,samuel93@gmail.com,759-338-7440,19,Male,78571,6875 Elm Dr,Fresno,CA,93701,USA,2025-10-21,Active,False,True,TV/Print,8.0,5305,232,112,78,41362.14,369.3048214285714,551.07,159.17,2023-08-24,2026-05-28,1255,495.12,1.2946428571428572,11,12,Online,Sports,13,1008,0.09821428571428571,0.10714285714285714,32.95788047808765,266,31,59,46,36,21,7.417293233082707,2.736842105263158,2026-06-05,Mobile App,5,0.7797
CUST-001450,Patricia,Thompson,patriciat@gmail.com,908-864-3686,55,Male,20673,2124 Oak St,Tulsa,OK,74101,USA,2025-04-22,Active,True,True,Referral,8.0,8,414,3,2,243.59,81.19666666666667,103.3,62.79,2025-10-15,2026-06-05,6,0.0,0.0,1,0,Mobile App,Food & Beverage,5,233,0.3333333333333333,0.0,40.598333333333336,17,2,4,4,2,1,5.411764705882353,,2026-05-12,Web,29,1.0
CUST-001451,Patrick,Edwards,patrick_edwards@yahoo.com,826-363-7204,18,Male,60230,9116 Washington St,Philadelphia,PA,19101,USA,2023-07-03,Active,True,True,Organic Search,8.0,46,1073,12,8,561.04,46.75333333333333,60.71,25.65,2023-10-12,2026-03-24,15,10.54,2.0833333333333335,2,1,Mobile App,Food & Beverage,78,894,0.16666666666666666,0.08333333333333333,37.40266666666666,46,6,10,9,8,3,9.08695652173913,2.25,2026-03-17,Email,85,0.9
CUST-001452,Jerry,Perez,jerry_perez@protonmail.com,383-987-1840,63,Male,108983,6974 Cedar Blvd,Atlanta,GA,30301,USA,2021-07-21,Active,False,True,Organic Search,6.0,327,1785,34,24,3713.03,109.20676470588236,173.89,53.56,2023-10-06,2026-04-11,128,49.74,1.7647058823529411,5,2,Online,Food & Beverage,60,918,0.14705882352941177,0.058823529411764705,29.008046875,109,10,27,17,18,11,7.807339449541284,2.1666666666666665,2026-05-26,Social Media,15,0.6296
CUST-001453,Carolyn,Foster,cfoster@gmail.com,407-203-5146,50,Female,136504,300 Lake Dr,Denver,CO,80201,USA,2022-12-05,Active,False,True,Paid Social,4.0,146,1283,16,12,1406.68,87.9175,137.03,54.37,2024-10-18,2025-12-25,33,26.270000000000003,1.5625,1,1,Mobile App,Food & Beverage,167,433,0.0625,0.0625,42.626666666666665,27,3,12,2,4,1,8.666666666666666,3.0,2026-05-15,Mobile App,26,0.1667
CUST-001454,Amy,Cooper,amy.cooper@gmail.com,875-687-8434,49,Female,59339,6819 Lake St,Colorado Springs,CO,80901,USA,2021-06-28,Active,True,True,Paid Social,10.0,4678,1808,147,114,52182.06,354.97999999999996,553.25,166.57,2025-02-09,2026-05-29,1628,749.9,1.530612244897959,11,14,Online,Health & Beauty,12,474,0.07482993197278912,0.09523809523809523,32.052862407862406,145,18,40,12,19,8,7.206896551724138,3.230769230769231,2026-06-10,In-Store,0,0.3
CUST-001455,Scott,Kim,scottkim@protonmail.com,256-868-6718,49,Male,53095,701 Maple St,Kansas City,MO,64101,USA,2024-11-17,Active,False,True,Email Campaign,6.0,22,570,7,5,356.46,50.92285714285714,60.18,36.36,2024-12-23,2026-06-07,9,4.52,1.4285714285714286,0,0,Mobile App,Food & Beverage,3,531,0.0,0.0,39.60666666666666,10,1,2,1,5,0,7.6,1.0,2026-03-05,Social Media,97,0.5
CUST-001456,Christine,Kelly,christinek@hotmail.com,382-365-5659,46,Male,86612,9847 Maple Dr,Washington,DC,20001,USA,2024-07-31,Active,False,True,Paid Social,7.0,5383,679,106,71,38690.3,365.0028301886793,558.81,133.94,2021-12-30,2026-04-26,1261,536.64,1.6037735849056605,9,15,Mobile App,Electronics,45,1578,0.08490566037735849,0.14150943396226415,30.682236320380653,177,20,52,18,28,7,7.790960451977401,3.5,2026-06-04,Web,6,0.3462
CUST-001457,Janet,Howard,janet.howard@yahoo.com,269-976-8001,49,Prefer not to say,16383,9118 Oak Blvd,Philadelphia,PA,19101,USA,2022-02-17,Active,True,True,Paid Social,7.0,44,1574,12,11,490.85,40.90416666666667,63.53,14.1,2024-01-28,2026-05-18,15,23.439999999999998,6.666666666666667,0,1,Online,Health & Beauty,23,841,0.0,0.08333333333333333,32.723333333333336,56,11,7,9,8,5,10.75,3.0,2026-04-16,Email,55,1.2857
CUST-001458,Jacob,Moore,jacob125@gmail.com,414-826-1953,61,Female,36270,1890 Oak Dr,Seattle,WA,98101,USA,2024-08-04,Active,False,True,Email Campaign,10.0,5392,675,93,70,31323.71,336.8140860215054,537.57,152.45,2024-04-03,2026-05-29,943,409.52,1.3978494623655915,6,7,Online,Electronics,12,786,0.06451612903225806,0.07526881720430108,33.21708377518558,129,15,38,13,11,13,6.542635658914729,3.6666666666666665,2026-06-04,Social Media,6,0.3421
CUST-001459,Raymond,Ruiz,raymond620@outlook.com,838-562-3125,40,Female,34772,9318 Lake Ln,Denver,CO,80201,USA,2024-01-17,Active,False,True,Direct,9.0,4993,875,116,93,39583.78,341.2394827586207,544.62,155.69,2025-01-05,2026-05-08,1250,1061.24,2.456896551724138,6,9,Online,Sports,33,488,0.05172413793103448,0.07758620689655173,31.667023999999998,224,28,56,38,29,14,7.236607142857143,2.4444444444444446,2026-06-10,In-Store,0,0.6786
CUST-001460,Carolyn,Watson,cwatson@gmail.com,201-321-1392,58,Female,50288,7716 Oak Rd,Jacksonville,FL,32201,USA,2021-06-26,Active,True,True,Email Campaign,8.0,1354,1810,93,78,32611.329999999998,350.65946236559137,544.45,156.51,2022-01-27,2026-05-29,1058,359.11,1.2365591397849462,8,3,Online,Health & Beauty,12,1583,0.08602150537634409,0.03225806451612903,30.823563327032133,67,10,20,10,9,3,8.17910447761194,3.625,2026-05-03,Web,38,0.5
CUST-001461,Anthony,Ward,award@hotmail.com,417-211-4296,51,Female,176296,4714 Cedar St,Chicago,IL,60601,USA,2024-07-26,Active,True,True,Paid Social,7.0,44,684,3,2,91.36999999999999,30.456666666666663,46.05,20.83,2024-03-02,2026-04-03,3,0.0,0.0,0,0,Mobile App,Clothing,68,762,0.0,0.0,30.456666666666663,21,2,6,0,4,3,6.9523809523809526,1.0,2026-05-25,Email,16,0.0
CUST-001462,Michelle,Hill,michelleh@outlook.com,549-605-1477,18,Male,78569,2977 Pine Blvd,Boston,MA,02101,USA,2022-02-20,Active,False,True,Direct,5.0,13,1571,4,4,289.46,72.365,112.1,47.9,2024-09-17,2026-05-13,8,0.0,0.0,0,0,Online,Health & Beauty,28,603,0.0,0.0,36.1825,7,1,0,0,1,4,14.857142857142858,,2026-05-01,Email,40,0.0
CUST-001463,Carol,Gray,cgray@gmail.com,671-749-6490,50,Male,78735,7677 Washington Rd,Chicago,IL,60601,USA,2022-10-26,Active,False,True,Referral,6.0,30,1323,4,3,214.65,53.6625,62.89,36.32,2022-06-09,2026-05-10,5,0.0,0.0,0,0,Mobile App,Sports,31,1431,0.0,0.0,42.93,55,8,6,13,11,3,8.49090909090909,2.7142857142857144,2026-05-04,Social Media,37,2.1667
CUST-001464,Linda,Gutierrez,lindag@outlook.com,413-791-6434,50,Female,16211,5893 Oak Ave,Arlington,TX,76001,USA,2022-08-21,Inactive,True,True,Affiliate,3.0,22,1389,12,9,792.49,66.04083333333334,105.55,33.0,2025-05-24,2025-11-18,23,0.0,0.0,1,2,Online,Health & Beauty,204,178,0.08333333333333333,0.16666666666666666,34.45608695652174,20,2,7,1,1,1,6.6,1.5,2026-04-29,Email,42,0.1429
CUST-001465,Emily,Brown,ebrown@outlook.com,391-809-2914,45,Female,125795,5150 Elm Rd,Miami,FL,33101,USA,2023-06-11,Active,False,True,TV/Print,6.0,133,1095,31,27,3681.46,118.7567741935484,173.75,56.84,2025-11-14,2026-05-27,97,70.44,2.2580645161290325,1,2,Online,Books,14,194,0.03225806451612903,0.06451612903225806,37.95319587628866,28,4,6,6,2,3,9.357142857142858,2.6666666666666665,2026-06-06,Phone,4,1.0
CUST-001466,Robert,Wright,robert.wright@outlook.com,421-737-5953,33,Male,45523,2967 Oak Blvd,Tucson,AZ,85701,USA,2021-07-09,Active,True,True,Email Campaign,6.0,180,1797,11,9,1183.72,107.61090909090909,144.87,70.76,2025-10-05,2026-05-02,32,0.0,0.0,1,0,In-Store,Clothing,39,209,0.09090909090909091,0.0,36.99125,33,1,8,8,7,1,6.878787878787879,2.0,2026-06-09,Mobile App,1,1.0
CUST-001467,Robert,Jimenez,robert.jimenez@outlook.com,357-394-6572,68,Male,35110,8021 Cedar Blvd,Baltimore,MD,21201,USA,2023-08-08,Active,True,True,Organic Search,3.0,18,1037,13,12,1050.21,80.78538461538461,115.43,54.35,2023-11-13,2026-02-28,23,18.5,1.5384615384615385,0,0,Online,Health & Beauty,102,838,0.0,0.0,45.66130434782609,30,4,12,2,3,3,9.2,4.0,2026-05-16,Phone,25,0.1667
CUST-001468,Charles,Foster,charles.foster@gmail.com,670-596-9558,59,Male,57656,1997 Main Blvd,Sacramento,CA,95801,USA,2022-08-24,Active,False,True,Direct,6.0,367,1386,16,13,1933.04,120.815,176.9,82.4,2024-08-27,2026-05-06,58,6.66,0.3125,1,2,Online,Clothing,35,617,0.0625,0.125,33.32827586206896,100,13,26,13,11,10,7.5,3.3333333333333335,2026-06-05,Social Media,5,0.5
CUST-001469,Jennifer,Mendoza,jenniferm@icloud.com,733-984-6119,40,Female,133205,468 Cedar Rd,Philadelphia,PA,19101,USA,2024-07-27,Inactive,False,True,TV/Print,4.0,17,683,2,2,141.76999999999998,70.88499999999999,85.33,56.44,2026-06-09,2026-06-10,5,0.0,0.0,0,0,In-Store,Home & Garden,0,1,0.0,0.0,28.353999999999996,6,3,1,0,1,0,20.5,4.0,2026-06-10,In-Store,0,0.0
CUST-001470,Anthony,Adams,anthonyadams@company.com,320-479-3446,28,Female,133823,2680 Cedar St,Denver,CO,80201,USA,2024-11-20,Active,True,True,Affiliate,9.0,6992,567,21,17,7421.83,353.42047619047617,533.98,190.61,2026-05-22,2026-06-09,203,43.24,0.7142857142857143,1,3,Online,Health & Beauty,1,18,0.047619047619047616,0.14285714285714285,36.560738916256156,290,24,62,56,46,22,6.548275862068966,2.4166666666666665,2026-06-10,Email,0,0.9032
CUST-001471,Mary,Richardson,maryr@gmail.com,477-344-5641,35,Female,58719,9505 Pine Ave,San Antonio,TX,78201,USA,2025-04-12,Inactive,False,True,Organic Search,5.0,7,424,4,3,189.74,47.435,57.66,37.57,2025-04-22,2025-11-16,4,11.29,5.0,0,1,Social Media,Home & Garden,206,208,0.0,0.25,47.435,3,0,1,0,0,0,3.0,,2026-01-26,Web,135,0.0
CUST-001472,Elizabeth,Flores,elizabeth_flores@hotmail.com,891-251-2735,31,Male,139971,6384 Main St,Mesa,AZ,85201,USA,2023-12-14,Active,True,False,Referral,7.0,4131,909,149,98,51693.4,346.9355704697987,555.49,151.6,2024-11-04,2026-05-10,1650,922.8,1.8456375838926173,18,10,Online,Automotive,31,552,0.12080536912751678,0.06711409395973154,31.329333333333334,253,36,66,23,33,28,8.039525691699605,2.9523809523809526,2026-06-10,Social Media,0,0.3485
CUST-001473,Jason,Gomez,jason184@icloud.com,540-402-9740,56,Female,48034,1386 Lake Ln,Colorado Springs,CO,80901,USA,2023-02-12,Active,False,True,Organic Search,6.0,27,1214,27,20,2425.32,89.82666666666667,135.03,46.01,2024-12-11,2026-01-02,72,62.71,2.7777777777777777,4,1,Mobile App,Books,159,387,0.14814814814814814,0.037037037037037035,33.685,21,2,8,1,3,3,6.238095238095238,2.0,2026-06-10,Email,0,0.125
CUST-001474,Thomas,Lopez,thomas833@outlook.com,927-984-8625,49,Male,193590,7809 Pine Ave,Milwaukee,WI,53201,USA,2025-11-22,Active,False,True,Paid Social,8.0,21,200,11,9,456.09000000000003,41.46272727272728,61.36,23.84,2025-05-21,2026-04-30,13,5.45,2.727272727272727,1,1,Mobile App,Books,41,344,0.09090909090909091,0.09090909090909091,35.08384615384615,60,8,15,11,10,3,8.4,2.8333333333333335,2026-06-10,In-Store,0,0.7333
CUST-001475,Charles,Ward,charles_ward@outlook.com,664-699-1495,30,Male,115660,1170 Lake St,Portland,OR,97201,USA,2025-05-30,Inactive,True,True,Direct,3.0,23,376,8,6,513.38,64.1725,81.56,20.89,2024-09-20,2025-11-09,15,29.270000000000003,4.375,1,0,Mobile App,Books,213,415,0.125,0.0,34.22533333333333,5,1,2,1,0,0,5.8,5.0,2026-05-01,Mobile App,40,0.5
CUST-001476,Brian,Morris,brianmorris@icloud.com,720-305-7646,60,Female,48259,1852 Elm Ln,Denver,CO,80201,USA,2022-02-18,Active,False,True,In-Store,9.0,5144,1573,116,77,39806.42,343.15879310344826,556.22,162.82,2023-05-27,2026-03-30,1221,643.74,1.5948275862068966,17,9,Online,Home & Garden,72,1038,0.14655172413793102,0.07758620689655173,32.60149058149058,122,16,21,18,22,16,8.852459016393443,2.6363636363636362,2026-06-09,Email,1,0.8571
CUST-001477,Katherine,Martinez,katherine_martinez@yahoo.com,835-449-9977,35,Female,65542,2705 Lake Dr,Mesa,AZ,85201,USA,2023-11-08,Active,True,True,Paid Social,8.0,43,945,9,4,445.81,49.534444444444446,63.96,25.65,2022-05-14,2026-03-26,12,2.42,0.5555555555555556,1,3,Online,Electronics,76,1412,0.1111111111111111,0.3333333333333333,37.15083333333333,45,5,11,6,5,3,6.377777777777778,2.0,2026-06-06,Email,4,0.5455
CUST-001478,William,Baker,william214@hotmail.com,757-910-4869,36,Female,112461,2935 Oak Rd,Long Beach,CA,90801,USA,2024-01-09,Inactive,False,False,Organic Search,4.0,5,883,6,2,376.05,62.675000000000004,82.68,45.92,2023-01-13,2024-10-23,12,0.0,0.0,1,3,In-Store,Home & Garden,595,649,0.16666666666666666,0.5,31.337500000000002,2,0,1,0,0,0,0.0,,2023-02-28,In-Store,1198,0.0
CUST-001479,Catherine,Kelly,ckelly@outlook.com,655-380-6046,44,Male,90988,6748 Oak Ln,San Diego,CA,92101,USA,2023-02-13,Active,False,True,Email Campaign,8.0,20,1213,12,8,602.26,50.18833333333333,61.07,23.81,2022-05-20,2026-05-22,12,9.96,2.9166666666666665,3,0,Online,Sports,19,1463,0.25,0.0,50.18833333333333,30,2,9,8,6,1,5.1,,2026-04-17,Web,54,0.8889
CUST-001480,Susan,Mendoza,susanm@gmail.com,876-262-2483,55,Female,50558,3665 Maple Ln,Wichita,KS,67201,USA,2021-11-03,Active,True,False,Paid Social,8.0,12,1680,10,9,482.02,48.202,61.86,34.26,2026-05-23,2026-06-06,13,7.83,1.5,0,0,Mobile App,Sports,4,14,0.0,0.0,37.07846153846154,32,5,7,6,3,3,8.28125,2.5,2026-06-10,Phone,0,0.8571
CUST-001481,Dennis,Brooks,dennis.brooks@outlook.com,599-830-8326,52,Female,104219,3305 Pine Rd,New Orleans,LA,70101,USA,2025-08-13,Active,True,False,Organic Search,6.0,4,301,4,2,274.95,68.7375,89.8,44.61,2024-04-17,2026-05-27,7,10.63,3.75,1,0,Online,Electronics,14,770,0.25,0.0,39.278571428571425,7,0,3,1,1,2,8.0,,2025-08-26,Phone,288,0.3333
CUST-001482,Kenneth,Hill,kenneth584@outlook.com,208-826-9362,53,Male,145908,6722 Maple Blvd,Washington,DC,20001,USA,2024-01-01,Active,False,True,Organic Search,7.0,19,891,7,6,367.09000000000003,52.441428571428574,60.07,41.77,2025-09-29,2026-05-02,8,0.0,0.0,0,1,Online,Clothing,39,215,0.0,0.14285714285714285,45.886250000000004,41,1,11,6,6,1,4.536585365853658,,2026-06-10,Email,0,0.5455
CUST-001483,Linda,Mitchell,lindam@outlook.com,231-440-8073,58,Male,69547,9769 Washington Rd,Houston,TX,77001,USA,2026-06-08,Active,True,False,Email Campaign,7.0,20,2,14,13,698.53,49.894999999999996,71.88,27.03,2025-01-23,2026-04-13,18,5.6,0.7142857142857143,0,1,Online,Home & Garden,58,445,0.0,0.07142857142857142,38.80722222222222,38,3,10,6,5,2,5.921052631578948,4.0,2026-05-18,Social Media,23,0.6
CUST-001484,Kenneth,Alvarez,kalvarez@gmail.com,342-392-7301,43,Female,216191,6002 Washington Ave,Oklahoma City,OK,73101,USA,2023-12-31,Active,False,False,Affiliate,6.0,25,892,4,3,164.64999999999998,41.162499999999994,56.19,20.02,2024-08-18,2026-03-27,4,0.0,0.0,1,0,Mobile App,Home & Garden,75,586,0.25,0.0,41.162499999999994,45,7,14,4,8,3,7.466666666666667,3.5,2026-04-26,Phone,45,0.2857
CUST-001485,Andrew,Bennett,andrewbennett@outlook.com,873-647-3224,59,Male,137918,1487 Maple Rd,New York,NY,10001,USA,2026-01-14,Inactive,False,True,Paid Social,3.0,140,147,17,11,1667.34,98.07882352941176,146.3,56.72,2023-12-03,2026-02-12,48,5.83,0.5882352941176471,2,3,Mobile App,Clothing,118,802,0.11764705882352941,0.17647058823529413,34.73625,29,2,5,5,4,2,7.551724137931035,5.0,2026-06-07,Phone,3,1.0
CUST-001486,Rebecca,Collins,rebecca916@aol.com,765-660-7303,56,Male,174830,5921 Pine Ave,Colorado Springs,CO,80901,USA,2024-01-20,Active,True,False,Paid Social,8.0,2435,872,38,29,13423.130000000001,353.2402631578948,529.44,167.12,2021-06-30,2026-05-14,441,416.5,3.1578947368421053,3,3,Mobile App,Sports,27,1779,0.07894736842105263,0.07894736842105263,30.43793650793651,58,10,15,5,9,7,9.517241379310345,3.0,2026-05-29,Web,12,0.3333
CUST-001487,Jason,Cox,jasonc@hotmail.com,620-759-7012,27,Male,60975,648 Main Ln,Tucson,AZ,85701,USA,2021-09-09,Active,False,False,Paid Social,6.0,270,1735,14,8,1574.38,112.4557142857143,178.82,57.83,2022-03-19,2026-04-19,36,30.71,1.7857142857142858,3,2,Online,Home & Garden,52,1492,0.21428571428571427,0.14285714285714285,43.732777777777784,100,15,23,8,18,10,9.02,2.727272727272727,2026-06-05,Email,5,0.3478
CUST-001488,Kathleen,Price,kathleen.price@yahoo.com,739-968-5578,45,Male,20341,7717 Oak Ln,Long Beach,CA,90801,USA,2023-09-27,Inactive,False,True,Email Campaign,1.0,15,987,3,2,159.9,53.300000000000004,57.17,47.11,2026-03-12,2026-03-15,3,10.91,6.666666666666667,1,0,In-Store,Electronics,87,3,0.3333333333333333,0.0,53.300000000000004,8,1,4,0,1,0,10.625,,2026-06-07,Mobile App,3,0.0
CUST-001489,Brandon,Lopez,blopez@gmail.com,793-519-1864,45,Female,52204,5728 Main Dr,Miami,FL,33101,USA,2022-04-13,Active,False,False,Organic Search,3.0,37,1519,21,17,1966.62,93.64857142857143,131.85,47.96,2022-10-03,2026-02-16,59,11.1,0.9523809523809523,0,2,Online,Electronics,114,1232,0.0,0.09523809523809523,33.332542372881356,38,2,6,6,13,2,9.447368421052632,,2026-05-14,Social Media,27,1.0
CUST-001490,Ryan,Rogers,rrogers@hotmail.com,496-371-1578,28,Male,218897,9891 Cedar Rd,Atlanta,GA,30301,USA,2022-04-29,Active,True,False,Email Campaign,7.0,48,1503,19,14,873.13,45.95421052631579,73.58,21.62,2022-11-21,2026-03-15,27,6.7299999999999995,1.0526315789473684,1,3,Online,Food & Beverage,87,1210,0.05263157894736842,0.15789473684210525,32.33814814814815,14,2,4,0,4,1,13.5,1.0,2026-05-15,Social Media,26,0.0
CUST-001491,Larry,King,larry63@gmail.com,498-955-1447,53,Male,67966,4799 Lake St,Albuquerque,NM,87101,USA,2023-03-13,Active,True,True,Paid Social,6.0,45,1185,15,12,738.62,49.24133333333334,72.17,22.86,2023-07-16,2026-05-30,18,0.0,0.0,1,0,Online,Health & Beauty,11,1049,0.06666666666666667,0.0,41.034444444444446,28,2,9,5,7,2,7.964285714285714,3.0,2026-06-01,Web,9,0.5556
CUST-001492,Thomas,Cook,thomas_cook@gmail.com,214-959-2827,48,Male,109946,9993 Maple Ln,Indianapolis,IN,46201,USA,2025-09-11,Active,True,True,Direct,9.0,171,272,22,19,2596.55,118.025,165.27,60.79,2023-06-27,2026-05-11,67,65.58,2.5,2,0,Mobile App,Food & Beverage,30,1049,0.09090909090909091,0.0,38.7544776119403,70,7,12,13,11,5,7.214285714285714,2.6666666666666665,2026-05-27,Phone,14,1.0833
CUST-001493,Jack,Martin,jmartin@icloud.com,441-696-3962,28,Female,65584,8740 Main Blvd,Detroit,MI,48201,USA,2021-11-28,Active,True,True,Referral,6.0,318,1655,18,15,2078.23,115.45722222222223,161.48,61.85,2022-04-06,2026-03-17,67,44.5,2.2222222222222223,1,0,Online,Clothing,85,1441,0.05555555555555555,0.0,31.018358208955224,82,5,23,9,16,6,7.536585365853658,4.333333333333333,2026-05-29,Mobile App,12,0.3913
CUST-001494,David,Jackson,davidjackson@outlook.com,876-650-3740,40,Female,55699,3554 Elm St,Tucson,AZ,85701,USA,2022-03-21,Active,True,True,Referral,8.0,49,1542,12,10,569.39,47.44916666666666,63.21,15.7,2023-08-04,2026-04-30,16,5.66,1.25,1,1,Mobile App,Electronics,41,1000,0.08333333333333333,0.08333333333333333,35.586875,26,7,1,3,4,4,10.461538461538462,3.75,2026-05-18,Phone,23,3.0
